0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,0.75,-1,1.0,-1,-1,-1,-1,-1,0.7654320987654321,0.0,1.0,0.5
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,-1,-1,0.0,0.0,0.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7912087912087912,0.8461538461538461,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1,-1,0.8064516129032258,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,0.8461538461538461,-1,-1,-1,-1,-1,-1,-1,-1,0.7916666666666666,0.0,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.8461538461538461,-1,-1,-1,-1,-1,-1,-1,-1,0.7777777777777778,0.0,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.8260869565217391,-1,-1,-1,-1,-1,-1,-1,-1,0.8709677419354839,0.0,-1,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8947368421052632,-1,-1,0.8225806451612904,0.8333333333333334,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.8260869565217391,-1,-1,-1,-1,-1,-1,-1,-1,0.8709677419354839,0.0,-1,0.5
1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,0.0,-1,-1,-1,0.0,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7912087912087912,0.8461538461538461,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1,-1,0.8064516129032258,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,0.8461538461538461,-1,-1,-1,-1,-1,-1,-1,-1,0.7916666666666666,0.0,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.8461538461538461,-1,-1,-1,-1,-1,-1,-1,-1,0.7777777777777778,0.0,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.8260869565217391,-1,-1,-1,-1,-1,-1,-1,-1,0.8709677419354839,0.0,-1,0.5
0,-1,0.580952380952381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7142857142857143,0.0,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7472527472527473,0.8461538461538461,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7252747252747253,0.8461538461538461,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7362637362637363,0.8461538461538461,-1,0.5
0,-1,0.6666666666666666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8241758241758241,0.6923076923076923,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7362637362637363,0.8461538461538461,-1,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7912087912087912,0.8461538461538461,-1,0.0
1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
0,-1,0.580952380952381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7142857142857143,0.0,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7472527472527473,0.8461538461538461,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7252747252747253,0.8461538461538461,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7362637362637363,0.8461538461538461,-1,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7638888888888888,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7777777777777778,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,-1,-1,-1,0.7741935483870968,0.8461538461538461,-1,1.0
0,-1,0.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.875,0.8421052631578947,-1,-1,0.8378378378378378,0.6923076923076923,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,-1,-1,-1,0.7741935483870968,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1,-1,0.8064516129032258,0.8461538461538461,-1,1.0
0,-1,0.580952380952381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7142857142857143,0.0,-1,1.0
1,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7638888888888888,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7777777777777778,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,-1,-1,-1,0.7741935483870968,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,1.0,-1,-1,-1,-1,-1,0.691358024691358,0.0,1.0,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,-1,-1,1.0,-1,-1,-1,-1,-1,0.7222222222222222,0.0,1.0,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7777777777777778,0.8333333333333334,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,-1,-1,1.0,-1,-1,-1,-1,-1,0.7222222222222222,0.0,1.0,0.5
0,-1,-1,-1,-1,-1,-1,-1,0.8461538461538461,-1,-1,-1,-1,-1,-1,-1,-1,0.7916666666666666,0.0,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7472527472527473,0.8461538461538461,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7638888888888888,0.8461538461538461,-1,1.0
1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,0.0,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,1.0,-1,-1,-1,-1,-1,0.691358024691358,0.0,1.0,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,-1,-1,1.0,-1,-1,-1,-1,-1,0.7222222222222222,0.0,1.0,0.5
0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,0.75,-1,1.0,-1,-1,-1,-1,-1,0.7654320987654321,0.0,1.0,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8518518518518519,0.8333333333333334,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,0.75,-1,1.0,-1,-1,-1,-1,-1,0.7654320987654321,0.0,1.0,0.5
0,-1,-1,-1,-1,-1,-1,-1,0.8461538461538461,-1,-1,-1,-1,-1,-1,-1,-1,0.7777777777777778,0.0,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7252747252747253,0.8461538461538461,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7777777777777778,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,1.0,-1,-1,-1,-1,-1,0.691358024691358,0.0,1.0,0.25
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,0.75,-1,1.0,-1,-1,-1,-1,-1,0.7654320987654321,0.0,1.0,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7142857142857143,-1,-1,-1,0.7419354838709677,0.8333333333333334,-1,0.5
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,-1,-1,0.0,0.0,0.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.8260869565217391,-1,-1,-1,-1,-1,-1,-1,-1,0.8709677419354839,0.0,-1,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7362637362637363,0.8461538461538461,-1,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,-1,-1,-1,0.7741935483870968,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,-1,-1,1.0,-1,-1,-1,-1,-1,0.7222222222222222,0.0,1.0,0.5
0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,0.75,-1,1.0,-1,-1,-1,-1,-1,0.7654320987654321,0.0,1.0,0.5
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,-1,-1,0.0,0.0,0.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7142857142857143,-1,-1,-1,0.7419354838709677,0.8333333333333334,-1,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8947368421052632,-1,-1,0.8225806451612904,0.8333333333333334,-1,0.25
0,-1,0.6666666666666666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8241758241758241,0.6923076923076923,-1,0.25
0,-1,0.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.875,0.8421052631578947,-1,-1,0.8378378378378378,0.6923076923076923,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7777777777777778,0.8333333333333334,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8518518518518519,0.8333333333333334,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7142857142857143,-1,-1,-1,0.7419354838709677,0.8333333333333334,-1,0.5
0,-1,-1,-1,-1,-1,-1,-1,0.8260869565217391,-1,-1,-1,-1,-1,-1,-1,-1,0.8709677419354839,0.0,-1,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7362637362637363,0.8461538461538461,-1,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,-1,-1,-1,0.7741935483870968,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,-1,-1,1.0,-1,-1,-1,-1,-1,0.7222222222222222,0.0,1.0,0.5
0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,0.75,-1,1.0,-1,-1,-1,-1,-1,0.7654320987654321,0.0,1.0,0.5
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,-1,-1,0.0,0.0,0.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7912087912087912,0.8461538461538461,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1,-1,0.8064516129032258,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,0.8461538461538461,-1,-1,-1,-1,-1,-1,-1,-1,0.7916666666666666,0.0,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.8461538461538461,-1,-1,-1,-1,-1,-1,-1,-1,0.7777777777777778,0.0,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.8260869565217391,-1,-1,-1,-1,-1,-1,-1,-1,0.8709677419354839,0.0,-1,0.5
0,-1,0.580952380952381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7142857142857143,0.0,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7472527472527473,0.8461538461538461,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7252747252747253,0.8461538461538461,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7362637362637363,0.8461538461538461,-1,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7638888888888888,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7777777777777778,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,-1,-1,-1,0.7741935483870968,0.8461538461538461,-1,1.0
0,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,1.0,-1,-1,-1,-1,-1,0.691358024691358,0.0,1.0,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,-1,-1,1.0,-1,-1,-1,-1,-1,0.7222222222222222,0.0,1.0,0.5
0,-1,-1,-1,-1,-1,-1,-1,0.7934782608695652,0.75,-1,1.0,-1,-1,-1,-1,-1,0.7654320987654321,0.0,1.0,0.5
0,0.0,-1,-1,-1,-1,-1,0.0,-1,-1,-1,0.2,-1,-1,-1,-1,-1,0.7959183673469388,0.0,-1,0.2
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
1,0.0,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,0.5,-1,-1,-1,0.7430555555555556,0.0,0.3333333333333333,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.5384615384615384,-1,-1,-1,-1,0.8888888888888888,-1,-1,-1,0.8095238095238095,0.0,1.0,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.5384615384615384,-1,-1,-1,-1,0.8888888888888888,-1,-1,-1,0.8157894736842105,0.0,1.0,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.8461538461538461,-1,-1,-1,-1,1.0,-1,-1,-1,0.7982456140350878,0.0,1.0,0.25
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,-1,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.6984126984126984,-1,-1,-1,-1,-1,-1,-1,-1,0.34375,0.0,-1,0.25
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,-1,-1,0.0,-1,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.8115942028985508,0.8333333333333334,-1,-1,-1,0.7142857142857143,-1,-1,-1,0.7540983606557377,0.0,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,-1,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.8115942028985508,0.8333333333333334,-1,-1,-1,0.7142857142857143,-1,-1,-1,0.7540983606557377,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.8115942028985508,0.8333333333333334,-1,-1,-1,0.7142857142857143,-1,-1,-1,0.7540983606557377,0.0,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,-1,-1,0.0,0.0,0.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.8115942028985508,0.8333333333333334,-1,-1,-1,0.7142857142857143,-1,-1,-1,0.7540983606557377,0.0,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.0,1.0,-1,1.0,-1,0.8888888888888888,-1,-1,-1,0.7792207792207793,0.0,1.0,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.90625,-1,-1,-1,-1,0.8571428571428571,-1,-1,-1,0.5934065934065934,0.0,-1,0.25
1,-1,-1,-1,-1,-1,-1,-1,0.75,-1,-1,-1,-1,0.0,-1,-1,-1,0.03296703296703297,0.0,0.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.90625,-1,-1,-1,-1,-1,-1,-1,-1,0.5824175824175825,0.0,1.0,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.75,-1,-1,-1,-1,0.8571428571428571,-1,-1,-1,0.5955056179775281,0.0,-1,0.25
1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,0.04,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.75,-1,-1,-1,-1,-1,-1,-1,-1,0.5842696629213483,0.0,1.0,0.25
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,-1,-1,-1,0.0,0.0,-1,0.0
1,0.0,0.0,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,0.025,0.0,0.25,0.25
1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,0.0,-1,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.5263157894736842,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.05263157894736842,-1,-1,-1,-1,0.4444444444444444,-1,-1,-1,0.29743589743589743,0.0,0.0,0.0
1,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.8771929824561403,-1,-1,-1,-1,-1,-1,-1,-1,0.45454545454545453,0.0,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.8947368421052632,-1,-1,-1,-1,-1,-1,-1,-1,0.6956521739130435,0.0,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.6071428571428571,-1,-1,-1,-1,-1,-1,-1,-1,0.7636363636363637,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.6666666666666666,-1,0.5714285714285714,-1,-1,-1,0.7545454545454545,0.0,0.3333333333333333,0.25
1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
1,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,0.0,0.0,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
1,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,0.0,0.0,-1,0.0
1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,0.0,0.0,0.0
