0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7872340425531915,1.0,-1,-1
1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,0.0,0.0,0.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,0.0,0.0,0.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,0.0,0.0,0.0,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703703703703703,0.8461538461538461,-1,0.0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7868852459016393,0.8461538461538461,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,0.78125,-1,-1,0.5,-1,-1,-1,-1,-1,0.8269230769230769,0.0,1.0,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7954545454545454,0.8461538461538461,-1,0.25
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6976744186046512,1.0,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,0.8292682926829268,-1,-1,1.0,-1,-1,-1,-1,-1,0.875,0.0,1.0,0.5
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.86,1.0,-1,1.0
